-2.334008757157295388e+00,-1.295666509282331624e+00,5.275004389816889905e+00
-2.042038704811928174e+00,-3.301381980934922744e+00,8.629321937301343226e+00
-2.721983389137744069e+00,-1.927364961405440669e+00,5.859082234758497876e+00
-2.035681686513263422e+00,-1.340555390528249236e+00,5.571840846315018858e+00
-2.129779341270572779e+00,-3.332439169439334492e+00,8.530896766520109864e+00
-2.020348734231785404e+00,-2.341339639222058011e+00,7.244252532241749698e+00
-2.326250095173735044e+00,-2.431508364042317183e+00,6.883573829541355771e+00
-2.358482101297411759e+00,-1.819743668257519431e+00,5.843352367743396059e+00
-2.213933127865283623e+00,-9.911885753569905644e-01,5.600017234395858523e+00
-2.121263633735006149e+00,-1.258554936435602123e+00,6.037700096538148209e+00
-2.092979408344119996e+00,-1.213613200272416037e+00,5.587718477489961089e+00
-2.422912612278268707e+00,-1.939197028193476280e+00,6.017894915668938083e+00
-2.113612351763439090e+00,-1.140955409637517182e+00,5.521307401402288484e+00
-2.188406440762858729e+00,-1.719919506100154427e+00,5.766841637337000392e+00
-2.900468796359863877e+00,-2.384271945003053617e+00,6.527860862428528144e+00
-3.015660148223143988e+00,-2.729468423332973792e+00,7.045455022819901991e+00
-2.030561982444330837e+00,-1.284820889621822504e+00,5.464030591576258367e+00
-2.021701965361145437e+00,-2.393269522347193590e+00,7.027786271168334764e+00
-2.076441468812364466e+00,-2.292818378526347622e+00,6.792755717582815045e+00
-2.529763806068405785e+00,-2.327969546441281068e+00,6.614413988072188388e+00
-2.063914874603072658e+00,-2.030612936767276278e+00,6.366061611489988614e+00
-2.746864659835492439e+00,-2.262325432381799395e+00,6.396801871245356708e+00
-2.758769524638577497e+00,-1.804035357867120215e+00,5.635955383522330386e+00
-2.063914874603072658e+00,-2.030612936767276278e+00,6.366061611489988614e+00
-2.979635845621859680e+00,-1.847358551718803588e+00,5.625224143420147094e+00
-2.694735503156891365e+00,-2.033864699303154389e+00,6.053002627138874381e+00
-2.914943889689385337e+00,-3.371472974514642562e+00,8.117200417194258222e+00
-2.285888823313642959e+00,-3.359335272762402624e+00,8.439872951396726108e+00
-2.132223150031911096e+00,-1.194111229069920954e+00,5.888324785495130165e+00
-2.771065056894220113e+00,-2.218602954968652785e+00,6.319755945307222511e+00
-2.856709261436070957e+00,-1.902280121824069248e+00,5.759566447146905688e+00
-2.596238946654411350e+00,-1.203294581211810765e+00,5.503036955781890782e+00
-2.741401024728919111e+00,-1.264867571850418093e+00,5.551987939264125593e+00
-2.325689405845611901e+00,-2.113169099749515834e+00,6.336548124195945597e+00
-2.987955653823286983e+00,-1.831662735500211081e+00,5.600186284651744728e+00
-2.120929736609674876e+00,-1.519925888605355047e+00,5.494693942189861957e+00
-2.229592687371482196e+00,-1.732392047692413062e+00,5.770534826558568753e+00
-2.569140787729245368e+00,-1.755398097725520579e+00,5.638505144409125869e+00
-2.923453688153335950e+00,-2.111446046360397677e+00,6.081409065375937395e+00
-2.083982256744239869e+00,-2.003701977253534494e+00,6.322921908196642349e+00
-2.923845395973522443e+00,-1.471926388746149117e+00,5.545311229787399654e+00
-2.321704761290404040e+00,-2.424470757353322181e+00,6.865149151455939958e+00
-2.566220881586697811e+00,-1.732596874322112512e+00,5.597014362246781616e+00
-2.929310186542958050e+00,-2.144352664849612733e+00,6.134108387788907102e+00
-2.433797601128912191e+00,-2.848241196785868290e+00,7.543389494685510677e+00
-2.220278536983952389e+00,-3.089695085578657352e+00,8.075520128324971125e+00
-2.899411022856840603e+00,-2.164370759371519348e+00,6.185579660599894503e+00
-2.132249412149733736e+00,-1.424831083455647462e+00,6.347141529395669224e+00
-2.616414595297928525e+00,-3.321632037106179602e+00,8.196895138400060787e+00
-2.512079483043046846e+00,-1.291126737503295097e+00,5.406564241756042222e+00
-2.880916059180281596e+00,-2.004100594175753258e+00,5.909041409632716402e+00
-3.036822746711909105e+00,-2.247332450821973637e+00,6.247330792539087518e+00
-2.737807122409038119e+00,-1.704819695650767519e+00,5.478428132502089376e+00
-3.050891516555409577e+00,-2.215638946079030003e+00,6.214894065213372620e+00
-2.455667908996326254e+00,-1.201075052527607268e+00,5.411880152929452237e+00
-2.134484526996355935e+00,-2.016141899784998248e+00,6.285354895870256975e+00
-2.781315721003428720e+00,-1.764788763468536192e+00,5.558736987246184036e+00
-2.308462651322695791e+00,-1.977610978503734129e+00,6.134445103001385569e+00
-2.367003114920408269e+00,-1.793219123093341638e+00,5.795545898822394904e+00
-2.309484241074728939e+00,-2.255448179030617784e+00,6.594752829752797751e+00
-3.033910044003086615e+00,-1.982851678869677725e+00,5.823579846055868536e+00
-2.403771587195128845e+00,-1.754689558287599871e+00,5.705874562831139585e+00
-2.135063770033514885e+00,-1.706933990881106533e+00,5.773071631389153247e+00
-2.124754197238681641e+00,-1.227413411268501342e+00,5.944004294707172953e+00
-2.434774106430578566e+00,-2.798886474028525750e+00,7.466173350793811281e+00
-2.065871490914606312e+00,-2.672072781509460260e+00,7.455075448989709308e+00
-2.424243126352615629e+00,-2.822299280070215577e+00,7.498327586678885659e+00
-2.451650927991876117e+00,-1.716432639461856535e+00,5.639426980831084180e+00
-2.824941047015784079e+00,-2.088804219836044584e+00,6.089851808894855445e+00
-3.094741223392543095e+00,-1.919975624128969161e+00,5.717242589340211012e+00
-2.856856382079132839e+00,-1.881223111672173154e+00,5.727760711159350038e+00
-2.873770830681487976e+00,-1.417621313672714267e+00,5.549377747611409006e+00
-2.860194968039088348e+00,-1.875332564353286546e+00,5.710659177016348842e+00
-2.942703783196356948e+00,-2.381086248576027575e+00,6.523761992366285511e+00
-2.051794470884586996e+00,-3.094377242474222189e+00,8.165023668706375304e+00
-2.966404852674608517e+00,-1.843621150123503138e+00,5.636301777200127816e+00
-2.747783701694331615e+00,-2.008924400073428096e+00,5.981298929154696964e+00
-2.743866872848439886e+00,-1.989232058742838927e+00,5.945716748066991464e+00
-2.609067385423154306e+00,-1.741608331477376481e+00,5.595920004522073832e+00
-2.288379778717870572e+00,-2.236496466820367957e+00,6.562826835868412090e+00
-2.206384402744019368e+00,-1.520242154749435359e+00,5.429341735179159301e+00
-2.573195514074986701e+00,-1.810111726572742885e+00,5.715855492058380172e+00
-2.124754197238681641e+00,-1.227413411268501342e+00,5.944004294707172953e+00
-2.212025662473711130e+00,-1.653385906689466944e+00,5.650960950064969346e+00
-2.309830614843437324e+00,-2.754711010696063056e+00,7.438298859833770038e+00
-2.071036352436423922e+00,-2.280477043998481168e+00,6.775362158740053431e+00
-2.852478051250336488e+00,-1.857038077947682941e+00,5.680107004379954638e+00
-2.942495957686009689e+00,-2.173023897588147069e+00,6.164702946494553970e+00
-2.883661348577828853e+00,-2.610534744638462357e+00,6.929062572020608712e+00
-2.709261561384055828e+00,-2.811357858896574413e+00,7.341609097134062623e+00
-2.689964182684690286e+00,-1.783241243738828530e+00,5.642834193249583130e+00
-2.199031947150073663e+00,-1.087927902370828148e+00,5.394972087090495805e+00
-2.089420274924317589e+00,-1.282129851175265456e+00,5.698401400293919394e+00
-2.546328245258225653e+00,-1.930782309968201549e+00,5.940367596706516373e+00
-2.399138629532941547e+00,-2.227530083753972434e+00,6.513225960523047142e+00
-2.935757438432489597e+00,-1.448836461224417560e+00,5.571973685346954142e+00
-2.110136949641367998e+00,-1.592745257404614145e+00,5.599203459829827700e+00
-3.035793730816590763e+00,-2.256964589487438388e+00,6.282236630925291720e+00
-2.086893471264965605e+00,-2.552114324907360121e+00,7.232583798472155046e+00
-2.694735503156891365e+00,-2.033864699303154389e+00,6.053002627138874381e+00
-3.025421266435260659e+00,-1.849142232803757890e+00,5.617101348409687667e+00
-3.024398152437842491e+00,-2.414031752954484134e+00,6.526846303448687436e+00
-2.688248829942054385e+00,-2.041939980113141928e+00,6.056555432878932166e+00
-2.100303836896296072e+00,-1.698883616660613827e+00,6.580849500168609367e+00
-2.762843133223599867e+00,-1.359468426849412825e+00,5.505075634514036587e+00
-2.972533155978610342e+00,-2.767289532272269259e+00,7.141173818247241734e+00
-2.440290924936117545e+00,-1.712138347794238014e+00,5.624971240655461280e+00
-2.752746310248777473e+00,-2.896221154796417618e+00,7.470091865134140363e+00
-2.529388776362289537e+00,-1.772023027159840503e+00,5.682317191957970692e+00
-3.063560139916926772e+00,-2.590902556816330193e+00,6.806775666674496961e+00
-2.965183556187052094e+00,-2.135711589686143608e+00,6.105558929848575289e+00
-2.944251733255643710e+00,-3.215563945513947530e+00,7.900779193553529645e+00
-2.855614186551430844e+00,-2.673137655607308982e+00,7.042103585785363329e+00
-2.508046091078520945e+00,-1.691258741171109969e+00,5.559574185784595279e+00
-2.150361895948987634e+00,-1.034861857495536830e+00,5.557265507227493906e+00
-2.270428357010657372e+00,-2.649951264434435849e+00,7.293720008360703666e+00
-2.771323830541409627e+00,-1.718193683612142086e+00,5.489548526208718471e+00
-2.309830614843437324e+00,-2.754711010696063056e+00,7.438298859833770038e+00
-2.438782245073913835e+00,-2.840904142699032686e+00,7.530155233591381503e+00
-2.187293414872675701e+00,-2.149525483163960526e+00,6.492909981500885053e+00
-2.266473523463232720e+00,-1.578962023473960752e+00,5.497189269503585329e+00
-2.439554883211445091e+00,-2.821402732809198621e+00,7.494982060957780412e+00
-2.458173566594680004e+00,-1.937801934070620513e+00,5.995776144290706711e+00
-2.256190224640578279e+00,-1.731320310238435578e+00,5.744277984405480098e+00
-2.736601338614407464e+00,-1.707511595715644370e+00,5.484379772433669586e+00
-3.041948853683626997e+00,-2.172670797629702388e+00,6.132288805840077295e+00
-2.580808266329629674e+00,-2.335171556856113995e+00,6.601424589470509474e+00
-2.528991305540702506e+00,-1.765506187317493758e+00,5.674926301463485423e+00
-2.906085495770409199e+00,-2.856932469926377394e+00,7.323602620108352390e+00
-3.026048234330346087e+00,-2.285409459758856787e+00,6.319333478220540812e+00
-2.757115959724354415e+00,-2.110023616046063033e+00,6.143912759093376863e+00
-2.185595713409590246e+00,-2.947952627176678053e+00,7.849567794565259327e+00
-2.420098721222247118e+00,-2.668178192404611959e+00,7.249561329572623336e+00
-2.086311368690974444e+00,-1.920156946720178226e+00,6.750580882087381163e+00
-2.842711785506134348e+00,-1.884763720404835974e+00,5.746232154522846969e+00
-2.943831753899348591e+00,-2.537410183443715272e+00,6.782855667865621996e+00
-2.206384402744019368e+00,-1.520242154749435359e+00,5.429341735179159301e+00
-2.102022817382679598e+00,-2.264803668751272259e+00,6.748252528045523668e+00
-3.013405071816444902e+00,-2.784375721869366771e+00,7.149587116549182220e+00
-2.987089257383584329e+00,-1.840102399790235488e+00,5.613054801775143154e+00
-2.256361644887110440e+00,-2.198496435518359604e+00,6.520855750854624766e+00
-2.506860823597580890e+00,-1.677983042308211603e+00,5.526438840004004760e+00
-2.798090945515853356e+00,-1.748375230084863619e+00,5.527578589691250599e+00
-2.964907974295874826e+00,-2.745082568921026311e+00,7.110208792602216832e+00
-2.117413074317173294e+00,-1.107230657980292632e+00,5.569552315591428382e+00
-2.154718614529222531e+00,-1.564673922479895340e+00,5.534274281342291602e+00
-2.766112790503525432e+00,-1.991027478664159522e+00,5.936837031675332277e+00
-2.247058108893473349e+00,-1.727482525836946614e+00,5.743481466523897794e+00
-2.755295168604348088e+00,-3.120869532913301381e+00,7.828959777846513646e+00
-2.165288966082386413e+00,-1.704755536077178668e+00,5.758191850694132086e+00
-2.927477439019210426e+00,-2.450227245111330721e+00,6.609600772423181780e+00
-2.314164523526324846e+00,-1.670988722258578418e+00,5.617344216609137852e+00
-2.190338635785575416e+00,-1.739502432305195301e+00,5.814467095371957051e+00
-2.905394762208504567e+00,-2.711918755733481845e+00,7.075942308026277772e+00
-2.494777061223057757e+00,-2.478011718532600494e+00,6.889734695270107068e+00
-2.925788384913416529e+00,-2.477383231398379682e+00,6.688769427661489964e+00
-2.480043528684489296e+00,-1.830238338388365582e+00,5.813414107408472198e+00
-2.223040583589358743e+00,-2.762265768518409104e+00,7.509120162652679120e+00
-2.745831289299437650e+00,-2.017941379913208877e+00,5.996999650918390046e+00
-2.749967938063839767e+00,-2.331942486681113813e+00,6.526406961424029873e+00
-3.015375374888073168e+00,-2.058949449034943147e+00,5.966456389634299029e+00
-2.965967411126449349e+00,-1.525407527912577610e+00,5.553074428217702696e+00
-3.018025158901922023e+00,-2.692318350129357718e+00,7.004227313657332310e+00
-2.877887222513617616e+00,-2.627216140355552287e+00,6.956155126858797999e+00
-2.117766726252413356e+00,-1.343004078404394175e+00,6.115146674237860402e+00
-2.218260264856141806e+00,-2.916208217719664209e+00,7.778646109068338532e+00
-2.935210870095583680e+00,-2.131732324346925722e+00,6.104372416056864203e+00
-2.106893023940893173e+00,-1.395841738566374834e+00,5.938123520002299927e+00
-2.246213983259504499e+00,-2.905338941237726402e+00,7.746196910092328913e+00
-2.492482133844958536e+00,-3.238365350864038650e+00,8.156331949707789519e+00
-2.171394449712689578e+00,-1.627755116874916475e+00,5.622653924433273609e+00
-2.685488659297255776e+00,-3.213833134165668515e+00,8.041602151047383629e+00
-2.082158024180211786e+00,-1.796466701507004382e+00,6.686576284288967109e+00
-2.202966902219352097e+00,-3.149097893766004574e+00,8.179217854614195815e+00
-3.037467438268441011e+00,-2.487133991715576808e+00,6.651147585492714676e+00
-2.234486533995990065e+00,-2.541208632738269468e+00,7.124956479014391775e+00
-2.490640043389825919e+00,-2.493024337747240082e+00,6.908299327674444434e+00
-2.740533926313442059e+00,-2.307660511315453356e+00,6.478066530016346469e+00
-2.720113006580880732e+00,-1.720056529427572700e+00,5.509275810491183201e+00
-2.261616467141322584e+00,-3.263996671094281155e+00,8.330998367031229535e+00
-2.187172326451343185e+00,-2.377197589707828129e+00,6.892047400609548014e+00
-3.043994884337211548e+00,-2.233198727423250318e+00,6.233320180768869179e+00
-2.790720386961274002e+00,-1.723616936937877320e+00,5.485292821072107472e+00
-3.012249472139699069e+00,-1.839642989985571075e+00,5.614024791333157793e+00
-2.991161050058245063e+00,-2.533402425172709194e+00,6.751827291147447063e+00
-2.216719372942532740e+00,-1.571698057236865509e+00,5.509464310644109908e+00
-2.806427373528391112e+00,-2.651851855678354575e+00,7.025732940399328719e+00
-2.086965551915263895e+00,-1.309587615878994971e+00,5.750405821753936664e+00
-2.991943952481227242e+00,-2.191879227309023737e+00,6.187260165319958816e+00
-2.508046091078520945e+00,-1.691258741171109969e+00,5.559574185784595279e+00
-2.528991305540702506e+00,-1.765506187317493758e+00,5.674926301463485423e+00
-2.981123964387672132e+00,-2.739991461003615125e+00,7.099020682589975095e+00
-2.695007479309342369e+00,-2.952676890576932944e+00,7.593476895665227211e+00
-2.284944066316968669e+00,-1.563821881846169104e+00,5.469182897730763493e+00
-2.115250777460425002e+00,-1.544762906256882395e+00,5.509533716852432761e+00
-2.207658949583957142e+00,-3.139908458256992940e+00,8.168098586136883554e+00
-2.708466202118557931e+00,-1.730470068061589650e+00,5.536710479667789286e+00
-2.725215955264977286e+00,-1.848300300987420375e+00,5.724979578204616892e+00
-2.940419974952603877e+00,-2.224931370994162716e+00,6.255354122193758748e+00
-2.965308158870134658e+00,-2.405967233121976800e+00,6.549563271871907233e+00
-2.900189925617935760e+00,-1.404998823249679951e+00,5.566911420282329992e+00
-2.922945260915026378e+00,-1.400796007631998075e+00,5.590103037933582542e+00
-2.619407325974965062e+00,-2.463210053492632667e+00,6.804741597940780373e+00
-2.709399961730966755e+00,-1.817958403438673987e+00,5.681129550251825755e+00
-2.692259877117967548e+00,-1.810330769186513589e+00,5.674586528364729432e+00
-2.289997862824952435e+00,-1.594587124904927933e+00,5.506950858674668936e+00
-2.184681434110794296e+00,-1.634963495554525137e+00,5.631355767554023117e+00
-2.097055603627423270e+00,-1.748241157874663054e+00,6.543234318884381118e+00
-2.776475947503428632e+00,-1.349210397907030679e+00,5.518176909271071295e+00
-2.177756238041106407e+00,-2.043638233563905171e+00,6.310956734291715442e+00
-2.117413074317173294e+00,-1.107230657980292632e+00,5.569552315591428382e+00
-2.790133436690151569e+00,-1.909646629626478909e+00,5.790950581181568246e+00
-2.989275949875200400e+00,-2.419377924660142565e+00,6.560209190409262092e+00
-2.773344792129107894e+00,-1.394205200776780451e+00,5.498655332114397609e+00
-2.189582080130870523e+00,-2.356626932498874893e+00,6.830321848239802485e+00
-2.823859372604089923e+00,-1.785259300111231351e+00,5.579927576179366078e+00
-2.978097585769619915e+00,-1.480124680212548949e+00,5.590605493013832472e+00
-2.286550187257216482e+00,-1.951528674767917471e+00,6.104316291352222201e+00
-2.684256897712297363e+00,-1.723934332137445624e+00,5.531270310255816725e+00
-2.874105484314914083e+00,-3.108610576338834530e+00,7.761584510003594062e+00
-2.786543077179658212e+00,-2.047097265874225691e+00,6.021553632504002884e+00
-2.740049485330235512e+00,-2.093239701370141592e+00,6.121184831036027951e+00
-2.313675010497088458e+00,-1.957886990826595675e+00,6.107543568240690668e+00
-2.075411284686189184e+00,-2.042115264926478435e+00,6.985694247507472809e+00
-2.599033667166597450e+00,-1.290290198268784883e+00,5.424796465341423790e+00
-2.248264955465459014e+00,-2.351648946236327475e+00,6.795737397727924289e+00
-2.444909046021580767e+00,-2.331440912057191284e+00,6.664276222492613755e+00
-2.577161121313776615e+00,-2.339223268048292059e+00,6.612500389860646699e+00
-2.778392137511896731e+00,-2.607394459873087822e+00,6.972382333226260442e+00
-2.947881748454626916e+00,-2.122931892368142393e+00,6.084379348674596955e+00
-2.112431125694718137e+00,-1.280458789973047962e+00,5.812024079834020363e+00
-2.946935143880919039e+00,-2.131406770524216121e+00,6.097840295445156933e+00
-2.093924909729696360e+00,-1.487789023703160352e+00,6.145339292414364607e+00
-2.976654990135900292e+00,-2.453867885400813353e+00,6.624974857430627750e+00
-2.219866732937105347e+00,-2.846690117904988604e+00,7.645433901510124031e+00
-2.198574000061659817e+00,-1.646055384439382818e+00,5.641991122134641046e+00
-2.679732243400401615e+00,-2.071051723347538509e+00,6.108841986566513782e+00
-2.082870880026016280e+00,-2.558653143898502957e+00,8.036247011155126074e+00
-2.937251647094369922e+00,-1.986770641174401275e+00,5.875018611722904183e+00
-2.986335028775835454e+00,-1.814723556733023768e+00,5.574607889467846356e+00
-2.749967938063839767e+00,-2.331942486681113813e+00,6.526406961424029873e+00
-2.834281277408851718e+00,-1.829503225145026279e+00,5.642219500055566606e+00
-2.750454414886703614e+00,-1.781860724758428383e+00,5.604722445546538090e+00
-2.055655806360150439e+00,-2.387828445087509799e+00,6.978987875810394925e+00
-2.223547066803805539e+00,-1.961538960686548538e+00,6.154837185751997453e+00
-2.992447547991757162e+00,-1.972611290276074181e+00,5.824122370996102305e+00
-2.328782498213919361e+00,-1.110406093086300006e+00,5.423645135531558914e+00
-3.043690484945702046e+00,-1.936501793849412900e+00,5.744809553573275274e+00
-2.685488659297255776e+00,-3.213833134165668515e+00,8.041602151047383629e+00
-2.680666194624951260e+00,-3.000339333269018915e+00,7.677973322903194564e+00
-2.256361644887110440e+00,-2.198496435518359604e+00,6.520855750854624766e+00
-2.925788384913416529e+00,-2.477383231398379682e+00,6.688769427661489964e+00
-2.167703377016479749e+00,-1.638021766997888262e+00,5.640291678443707823e+00
-2.225275051992099407e+00,-2.067473775794384849e+00,6.319830010979130108e+00
-2.876779043031655991e+00,-2.604233086193655122e+00,6.913688479302276590e+00
-2.223547066803805539e+00,-1.961538960686548538e+00,6.154837185751997453e+00
-2.507150113757813603e+00,-1.829822210425976925e+00,5.804611851725863580e+00
-2.080774317011363728e+00,-1.852571404953427647e+00,6.053857120966645411e+00
-2.513719657725136614e+00,-3.118295792320911808e+00,7.951155537143799634e+00
-3.007234581407538965e+00,-2.102492053274910955e+00,6.047910758322574409e+00
-2.750962490493544799e+00,-2.771815477359598656e+00,7.256440893119179947e+00
-2.554907586226720095e+00,-2.894458459688357355e+00,7.566933586082581265e+00
-2.536963200023094167e+00,-1.966969112119871133e+00,6.000489830591516416e+00
-2.942870483425861661e+00,-1.472718216201788888e+00,5.562696053207620395e+00
-2.234486533995990065e+00,-2.541208632738269468e+00,7.124956479014391775e+00
-2.965967411126449349e+00,-1.525407527912577610e+00,5.553074428217702696e+00
-2.087264755541711647e+00,-1.559267496378544005e+00,6.203524777797656320e+00
-2.536963200023094167e+00,-1.966969112119871133e+00,6.000489830591516416e+00
-2.242502067122471576e+00,-1.852976032074893808e+00,5.953604942599599603e+00
-2.922245565773034848e+00,-1.448594795939760704e+00,5.566836622026247738e+00
-2.556812890166319630e+00,-1.218156374839583167e+00,5.462471199691159462e+00
-2.776578227568067714e+00,-1.353467525247634473e+00,5.528449448283299539e+00
-2.272167937133593885e+00,-2.634055619421077132e+00,7.257775641801660349e+00
-2.886724981742671670e+00,-3.096592786707241363e+00,7.729357898036979257e+00
-2.858484677059703216e+00,-1.850155294391303995e+00,5.673869586338753379e+00
-2.558628299024829911e+00,-2.105336146604685599e+00,6.231379238140153376e+00
-2.957363803098235433e+00,-2.798991005583880476e+00,7.199350096004480726e+00
-2.295565341477660226e+00,-1.583256803241148258e+00,5.480199670435061066e+00
-2.250323612682671559e+00,-1.564021015850493246e+00,5.486093859766962844e+00
-3.018495117524972571e+00,-2.679799046887610281e+00,6.965822957390384040e+00
-2.432371108872337206e+00,-2.983638288921708348e+00,7.765813191820465811e+00
-2.198574000061659817e+00,-1.646055384439382818e+00,5.641991122134641046e+00
-2.544643572929107478e+00,-2.028724565064642160e+00,6.105492313189871290e+00
-2.608145250316015407e+00,-3.215082663447691225e+00,8.072546087692979100e+00
-2.251683400125856771e+00,-1.717989012602641363e+00,5.723902688950839313e+00
-2.865838794097308018e+00,-1.822964096881581009e+00,5.634434934243201631e+00
-2.950756803024832120e+00,-2.230948444344491133e+00,6.260932647212310798e+00
-2.534009890512328056e+00,-1.640762419445116249e+00,5.462350840119287732e+00
-2.155799599456726501e+00,-1.505430454257182360e+00,5.424422676180604697e+00
-2.251796376041348857e+00,-1.663559917842697411e+00,5.635640120445727597e+00
-2.589489064811922425e+00,-1.303811996428939191e+00,5.433476704576801986e+00
-2.922074143974460636e+00,-2.438565708368020335e+00,6.631732042672473071e+00
-2.326253685435365259e+00,-1.632945818521945869e+00,5.547135291324099882e+00
-2.514850384764152125e+00,-1.665010136004725805e+00,5.507587272755108287e+00
-2.123572290641005722e+00,-1.887164395133545947e+00,6.077519950248093217e+00
-2.420098721222247118e+00,-2.668178192404611959e+00,7.249561329572623336e+00
-2.893111495421481827e+00,-2.173092607977883617e+00,6.187998115401184052e+00
-2.444909046021580767e+00,-2.331440912057191284e+00,6.664276222492613755e+00
-2.093090713301193784e+00,-2.196830400714223863e+00,7.249023581169559804e+00
-2.264633891303262647e+00,-1.026521702969009908e+00,5.449193086003322861e+00
-2.507156297897394026e+00,-2.220752221336783183e+00,6.447141314286519709e+00
-2.475583762077578243e+00,-1.957535964086722258e+00,6.013610953699716433e+00
-2.772136179253691601e+00,-1.850615610588927318e+00,5.710953060605443277e+00
-2.977054437472356874e+00,-1.538018721536554168e+00,5.567842270312350017e+00
-2.696341194003904818e+00,-1.370812439837339580e+00,5.450361670291509419e+00
-2.775939222613630797e+00,-1.284262319194710678e+00,5.558375414050164665e+00
-2.215944355760918416e+00,-3.106737253022309631e+00,8.088545174359357048e+00
-2.909215692521806229e+00,-2.792045525858124932e+00,7.211578797237253369e+00
-2.709399961730966755e+00,-1.817958403438673987e+00,5.681129550251825755e+00
-2.976654990135900292e+00,-2.453867885400813353e+00,6.624974857430627750e+00
-2.550056952380592712e+00,-2.013981825557905836e+00,6.078307695407004552e+00
